"","transID","transactionAmount","transactionDate","productID","productCategory","customerID","customerGender"
"2911","2911",550.75,2007-10-26,"24","B","497","Male"
"2912","2912",1028.27,2009-09-26,"11","A","255","Male"
"2913","2913",683.36,2004-06-19,"93","D","256","Male"
"2914","2914",608.21,2012-09-04,"100","A","888","Female"
"2915","2915",195.34,2015-11-09,"56","C","831","Female"
"2916","2916",698.12,2010-07-03,"51","C","572","Female"
"2917","2917",561.66,2018-02-10,"91","D","892","Female"
"2918","2918",599.93,2019-11-13,"7","C","933","Female"
"2919","2919",580.27,2016-12-05,"35","B","704","Female"
"2920","2920",447.9,2013-11-17,"56","C","494","Male"
"2921","2921",483.82,2002-03-10,"41","B","800","Female"
"2922","2922",515.99,2010-02-27,"75","C","966","Female"
"2923","2923",895.81,2005-10-31,"67","C","852","Female"
"2924","2924",704.85,2008-06-30,"18","A","599","Female"
"2925","2925",259.67,2017-10-16,"53","C","633","Female"
"2926","2926",441.78,2008-07-03,"87","C","257","Male"
"2927","2927",681.07,2003-08-12,"88","C","708","Female"
"2928","2928",292.14,2010-06-20,"58","C","996","Female"
"2929","2929",496.47,2008-01-14,"20","B","335","Male"
"2930","2930",25.08,2018-05-27,"81","C","556","Female"
"2931","2931",345.33,2018-06-09,"6","C","362","Male"
"2932","2932",553.56,2013-03-04,"51","C","83","Female"
"2933","2933",820.84,2018-08-01,"79","C","622","Female"
"2934","2934",457.41,2015-06-06,"4","B","907","Female"
"2935","2935",705.16,2008-08-17,"68","C","541","Female"
"2936","2936",108.75,2009-02-08,"8","C","71","Female"
"2937","2937",739.75,2004-04-19,"10","A","237","Male"
"2938","2938",481.8,2002-11-10,"50","C","83","Female"
"2939","2939",335.97,2012-01-08,"50","C","705","Female"
"2940","2940",324.48,2008-04-15,"64","C","194","Male"
"2941","2941",677.07,2007-10-07,"54","C","538","Female"
"2942","2942",725.47,2008-05-23,"58","C","410","Male"
"2943","2943",403.5,2016-08-14,"3","B","42","Male"
"2944","2944",732.39,2017-11-19,"9","C","65","Female"
"2945","2945",335.75,2014-11-11,"33","B","930","Female"
"2946","2946",246.2,2011-04-11,"16","A","75","Female"
"2947","2947",434.9,2012-06-18,"44","B","666","Female"
"2948","2948",679.13,2017-06-04,"74","C","802","Female"
"2949","2949",670.18,2007-04-06,"44","B","983","Female"
"2950","2950",468.34,2011-03-06,"19","A","178","Male"
"2951","2951",568.59,2012-09-23,"96","D","808","Female"
"2952","2952",976.46,2015-10-07,"3","B","149","Male"
"2953","2953",532.11,2019-01-28,"80","C","959","Female"
"2954","2954",883.88,2014-11-08,"49","B","974","Female"
"2955","2955",677.05,2003-12-10,"19","A","19","Male"
"2956","2956",442.44,2003-06-10,"18","A","943","Female"
"2957","2957",495.55,2017-12-23,"32","B","758","Female"
"2958","2958",513.9,2002-10-12,"9","C","593","Female"
"2959","2959",569.45,2002-01-29,"96","D","285","Male"
"2960","2960",604.23,2003-09-24,"86","C","849","Female"
"2961","2961",407.89,2008-08-01,"21","B","500","Female"
"2962","2962",699.76,2010-03-02,"16","A","864","Female"
"2963","2963",829.62,2019-08-05,"69","C","350","Male"
"2964","2964",630.06,2016-03-27,"21","B","448","Male"
"2965","2965",326.42,2004-09-28,"39","B","665","Female"
"2966","2966",314.17,2008-04-23,"38","B","111","Male"
"2967","2967",843.15,2019-12-22,"5","B","724","Female"
"2968","2968",703.85,2002-09-18,"9","C","350","Male"
"2969","2969",864.38,2019-08-25,"90","D","552","Female"
"2970","2970",728.9,2013-01-14,"5","B","96","Female"
"2971","2971",537.31,2011-10-19,"23","B","996","Female"
"2972","2972",177.61,2008-02-07,"91","D","406","Male"
"2973","2973",739.41,2002-04-03,"54","C","861","Female"
"2974","2974",75.91,2007-11-19,"91","D","736","Female"
"2975","2975",471.9,2012-05-24,"22","B","966","Female"
"2976","2976",996.71,2006-07-13,"81","C","472","Male"
"2977","2977",274.2,2011-06-14,"29","B","990","Female"
"2978","2978",567.9,2012-12-03,"42","B","508","Female"
"2979","2979",431.02,2010-12-21,"56","C","27","Male"
"2980","2980",349.06,2009-04-24,"92","D","18","Male"
"2981","2981",419.38,2012-05-04,"46","B","104","Male"
"2982","2982",643.89,2009-06-12,"28","B","171","Male"
"2983","2983",534.78,2003-11-08,"17","A","406","Male"
"2984","2984",109.41,2012-03-24,"66","C","305","Male"
"2985","2985",756.21,2017-06-23,"85","C","982","Female"
"2986","2986",193.76,2002-06-22,"8","C","518","Female"
"2987","2987",357.03,2009-12-28,"76","C","110","Male"
"2988","2988",721.3,2012-09-01,"81","C","434","Male"
"2989","2989",311.51,2008-05-18,"67","C","400","Male"
"2990","2990",503.51,2015-04-10,"71","C","165","Male"
"2991","2991",728.94,2003-10-07,"58","C","927","Female"
"2992","2992",857.39,2006-08-24,"23","B","705","Female"
"2993","2993",668.25,2015-07-11,"38","B","540","Female"
"2994","2994",321.51,2007-04-03,"90","D","6","Female"
"2995","2995",354.96,2004-07-19,"81","C","590","Female"
"2996","2996",541.29,2014-06-27,"35","B","899","Female"
"2997","2997",301.24,2018-09-30,"71","C","532","Female"
"2998","2998",485.05,2012-11-01,"63","C","963","Female"
"2999","2999",556.39,2008-12-25,"40","B","563","Female"
"3000","3000",547.37,2004-12-25,"48","B","32","Male"
"3001","3001",683.64,2008-01-16,"74","C","377","Male"
"3002","3002",780.45,2006-09-01,"34","B","232","Male"
"3003","3003",221.48,2011-04-09,"53","C","979","Female"
"3004","3004",525.11,2007-08-17,"22","B","326","Male"
"3005","3005",531.83,2007-09-29,"63","C","865","Female"
"3006","3006",482.16,2013-04-08,"38","B","521","Female"
"3007","3007",492.86,2005-02-15,"88","C","387","Male"
"3008","3008",417.91,2016-03-15,"37","B","942","Female"
"3009","3009",452.37,2013-09-09,"3","B","335","Male"
"3010","3010",341.86,2003-01-06,"9","C","301","Male"
"3011","3011",127.19,2010-02-16,"22","B","701","Female"
"3012","3012",455.44,2011-06-04,"99","D","178","Male"
"3013","3013",328.04,2016-12-11,"54","C","399","Male"
"3014","3014",593.36,2013-12-11,"21","B","944","Female"
"3015","3015",554.41,2006-03-30,"15","A","248","Male"
"3016","3016",564.36,2007-01-31,"79","C","173","Male"
"3017","3017",598.77,2012-04-25,"77","C","530","Female"
"3018","3018",593.31,2010-05-16,"95","D","338","Male"
"3019","3019",608.58,2002-06-04,"83","C","99","Female"
"3020","3020",501.95,2009-06-20,"58","C","616","Female"
"3021","3021",528.62,2003-01-05,"9","C","883","Female"
"3022","3022",277.79,2013-02-26,"99","D","436","Male"
"3023","3023",228.05,2010-08-05,"17","A","156","Male"
"3024","3024",356.16,2012-07-16,"2","A","428","Male"
"3025","3025",278.52,2012-02-09,"16","A","578","Female"
"3026","3026",687.92,2004-07-11,"17","A","928","Female"
"3027","3027",908.02,2014-11-30,"77","C","639","Female"
"3028","3028",462.37,2002-03-17,"42","B","994","Female"
"3029","3029",554.57,2012-08-24,"34","B","648","Female"
"3030","3030",819.69,2014-08-17,"35","B","608","Female"
"3031","3031",196.34,2014-12-31,"66","C","48","Male"
"3032","3032",326.11,2009-01-27,"92","D","461","Male"
"3033","3033",704.87,2008-01-09,"79","C","788","Female"
"3034","3034",457.65,2015-06-23,"35","B","496","Male"
"3035","3035",102.04,2002-04-18,"43","B","373","Male"
"3036","3036",838.4,2010-02-11,"90","D","344","Male"
"3037","3037",453.98,2012-12-24,"71","C","146","Male"
"3038","3038",433.4,2015-01-05,"5","B","909","Female"
"3039","3039",780.09,2008-01-24,"98","D","775","Female"
"3040","3040",788.2,2003-06-13,"73","C","859","Female"
"3041","3041",470.93,2004-03-14,"97","D","154","Male"
"3042","3042",757.49,2011-02-03,"55","C","111","Male"
"3043","3043",748.65,2009-10-21,"12","A","892","Female"
"3044","3044",536.2,2004-10-04,"39","B","215","Male"
"3045","3045",658.02,2015-08-19,"52","C","538","Female"
"3046","3046",927.83,2008-03-01,"28","B","880","Female"
"3047","3047",713.88,2006-11-05,"77","C","697","Female"
"3048","3048",445.9,2012-01-06,"61","C","7","Female"
"3049","3049",819.48,2017-10-29,"45","B","584","Female"
"3050","3050",435.42,2009-11-30,"82","C","624","Female"
"3051","3051",549.32,2005-08-11,"34","B","447","Male"
"3052","3052",397.96,2008-01-18,"4","B","162","Male"
"3053","3053",467.58,2005-02-01,"9","C","116","Male"
"3054","3054",634.35,2016-05-24,"79","C","235","Male"
"3055","3055",765.21,2013-01-05,"52","C","465","Male"
"3056","3056",357.03,2015-12-01,"76","C","3","Male"
"3057","3057",542.01,2016-07-02,"42","B","16","Male"
"3058","3058",537.96,2006-01-25,"47","B","369","Male"
"3059","3059",333.67,2010-09-11,"10","A","892","Female"
"3060","3060",45.78,2010-03-09,"83","C","540","Female"
"3061","3061",9.61,2018-06-18,"66","C","504","Female"
"3062","3062",509.32,2012-09-24,"78","C","32","Male"
"3063","3063",417.29,2006-06-16,"2","A","956","Female"
"3064","3064",534.85,2004-09-05,"56","C","323","Male"
"3065","3065",515.94,2009-12-09,"4","B","116","Male"
"3066","3066",402.1,2009-10-26,"17","A","493","Male"
"3067","3067",523.32,2016-04-12,"27","B","952","Female"
"3068","3068",212.92,2003-10-29,"68","C","181","Male"
"3069","3069",688.11,2010-07-21,"16","A","117","Male"
"3070","3070",892.89,2012-03-16,"95","D","863","Female"
"3071","3071",764.68,2005-06-06,"10","A","979","Female"
"3072","3072",487.75,2019-04-30,"76","C","476","Male"
"3073","3073",81.8,2018-03-25,"15","A","757","Female"
"3074","3074",452.52,2015-08-14,"62","C","984","Female"
"3075","3075",378.5,2013-02-27,"100","A","692","Female"
"3076","3076",579.09,2002-09-10,"74","C","610","Female"
"3077","3077",533.62,2010-06-01,"29","B","323","Male"
"3078","3078",437.31,2018-06-17,"12","A","768","Female"
"3079","3079",304.36,2014-10-31,"65","C","870","Female"
"3080","3080",484.81,2019-08-26,"64","C","9","Female"
"3081","3081",408.38,2015-04-09,"70","C","992","Female"
"3082","3082",156.2,2003-06-25,"1","A","129","Male"
"3083","3083",587.68,2002-04-18,"50","C","711","Female"
"3084","3084",257.59,2009-08-26,"32","B","298","Male"
"3085","3085",298.27,2005-04-11,"75","C","234","Male"
"3086","3086",337,2010-08-02,"28","B","348","Male"
"3087","3087",619.54,2013-04-27,"86","C","464","Male"
"3088","3088",435.7,2019-09-14,"77","C","980","Female"
"3089","3089",564.86,2010-06-03,"76","C","313","Male"
"3090","3090",376.29,2006-08-11,"68","C","873","Female"
"3091","3091",377.09,2016-03-19,"90","D","124","Male"
"3092","3092",606.25,2018-06-24,"74","C","940","Female"
"3093","3093",573.82,2017-06-26,"53","C","182","Male"
"3094","3094",437.62,2016-10-03,"74","C","521","Female"
"3095","3095",556.79,2014-01-10,"11","A","511","Female"
"3096","3096",517.09,2019-12-19,"46","B","831","Female"
"3097","3097",411.6,2012-07-25,"7","C","463","Male"
"3098","3098",334.41,2007-03-14,"30","B","136","Male"
"3099","3099",481.01,2009-03-03,"34","B","44","Male"
"3100","3100",714.78,2010-06-26,"45","B","700","Female"
"3101","3101",378.5,2011-02-18,"50","C","575","Female"
"3102","3102",677.38,2012-06-30,"28","B","250","Male"
"3103","3103",670.82,2011-09-21,"40","B","718","Female"
"3104","3104",451.04,2009-09-14,"92","D","224","Male"
"3105","3105",414.79,2018-07-04,"95","D","393","Male"
"3106","3106",913.88,2005-05-19,"63","C","53","Female"
"3107","3107",742.81,2013-05-27,"32","B","338","Male"
"3108","3108",560.1,2003-07-19,"27","B","175","Male"
"3109","3109",309.01,2013-10-11,"27","B","104","Male"
"3110","3110",402.96,2018-07-27,"76","C","338","Male"
"3111","3111",634.39,2009-08-27,"26","B","991","Female"
"3112","3112",540.16,2009-01-18,"57","C","997","Female"
"3113","3113",536.79,2005-01-07,"25","B","227","Male"
"3114","3114",560.68,2010-06-21,"80","C","131","Male"
"3115","3115",255.68,2014-03-18,"61","C","615","Female"
"3116","3116",541.95,2013-12-18,"24","B","784","Female"
"3117","3117",715.43,2016-12-10,"55","C","180","Male"
"3118","3118",126.15,2015-11-09,"30","B","432","Male"
"3119","3119",404.44,2012-04-06,"58","C","55","Female"
"3120","3120",517.66,2018-05-10,"46","B","408","Male"
"3121","3121",694.69,2004-02-24,"24","B","604","Female"
"3122","3122",125.41,2002-07-05,"56","C","790","Female"
"3123","3123",232.08,2014-01-13,"54","C","256","Male"
"3124","3124",672.89,2014-09-24,"46","B","39","Male"
"3125","3125",481.88,2009-05-13,"9","C","543","Female"
"3126","3126",293.64,2016-11-05,"34","B","992","Female"
"3127","3127",457.74,2015-08-18,"27","B","528","Female"
"3128","3128",530.7,2018-04-10,"53","C","876","Female"
"3129","3129",222.51,2017-10-12,"25","B","470","Male"
"3130","3130",432.3,2019-05-24,"74","C","754","Female"
"3131","3131",309.11,2018-11-08,"88","C","356","Male"
"3132","3132",576.49,2014-03-04,"96","D","756","Female"
"3133","3133",296.26,2018-07-05,"82","C","782","Female"
"3134","3134",577.51,2014-03-16,"3","B","509","Female"
"3135","3135",605.24,2006-10-07,"40","B","966","Female"
"3136","3136",424.67,2005-09-30,"55","C","955","Female"
"3137","3137",583.3,2013-04-21,"61","C","229","Male"
"3138","3138",787.46,2013-07-03,"20","B","538","Female"
"3139","3139",482.22,2005-01-04,"86","C","693","Female"
"3140","3140",463.85,2016-06-01,"96","D","912","Female"
"3141","3141",415.98,2014-06-20,"16","A","199","Male"
"3142","3142",559.88,2003-06-17,"87","C","58","Female"
"3143","3143",489.5,2013-05-31,"90","D","564","Female"
"3144","3144",544.6,2018-09-19,"25","B","151","Male"
"3145","3145",665.69,2011-07-28,"91","D","498","Male"
"3146","3146",678.35,2004-04-04,"53","C","114","Male"
"3147","3147",632.47,2006-04-06,"97","D","18","Male"
"3148","3148",547.47,2016-06-07,"42","B","745","Female"
"3149","3149",488.89,2013-10-27,"10","A","564","Female"
"3150","3150",393.82,2018-07-14,"42","B","139","Male"
"3151","3151",925.56,2018-10-12,"67","C","12","Male"
"3152","3152",504.8,2010-10-04,"20","B","117","Male"
"3153","3153",542.87,2011-07-03,"6","C","6","Female"
"3154","3154",429.57,2016-08-23,"74","C","755","Female"
"3155","3155",634.81,2017-07-19,"10","A","704","Female"
"3156","3156",529.17,2014-09-08,"91","D","933","Female"
"3157","3157",434.53,2011-11-23,"1","A","248","Male"
"3158","3158",674.55,2012-12-14,"52","C","627","Female"
"3159","3159",683.12,2013-09-01,"78","C","98","Female"
"3160","3160",309.25,2009-11-21,"89","C","640","Female"
"3161","3161",485.37,2013-02-28,"100","A","104","Male"
"3162","3162",437.09,2019-05-08,"48","B","54","Female"
"3163","3163",510.38,2003-09-12,"65","C","366","Male"
"3164","3164",531.93,2012-10-17,"71","C","600","Female"
"3165","3165",526.33,2015-05-10,"20","B","361","Male"
"3166","3166",668.17,2008-07-08,"88","C","537","Female"
"3167","3167",580.53,2012-01-13,"72","C","648","Female"
"3168","3168",527.49,2008-02-17,"7","C","627","Female"
"3169","3169",596.64,2018-04-16,"88","C","928","Female"
"3170","3170",752.2,2012-07-17,"87","C","261","Male"
"3171","3171",531.09,2014-03-16,"3","B","186","Male"
"3172","3172",317.77,2016-06-01,"64","C","831","Female"
"3173","3173",392.62,2012-05-30,"48","B","650","Female"
"3174","3174",434.23,2006-12-21,"46","B","467","Male"
"3175","3175",550.96,2014-09-15,"79","C","589","Female"
"3176","3176",311.82,2016-03-26,"55","C","424","Male"
"3177","3177",308.55,2014-12-03,"32","B","369","Male"
"3178","3178",108.89,2012-08-12,"80","C","417","Male"
"3179","3179",399.37,2004-03-08,"56","C","648","Female"
"3180","3180",541.74,2013-06-23,"39","B","304","Male"
"3181","3181",702.47,2007-03-24,"56","C","787","Female"
"3182","3182",366.32,2002-07-13,"44","B","633","Female"
"3183","3183",185.7,2017-04-15,"71","C","766","Female"
"3184","3184",448.19,2015-03-15,"49","B","196","Male"
"3185","3185",508.14,2005-03-10,"47","B","950","Female"
"3186","3186",859.68,2017-04-02,"22","B","772","Female"
"3187","3187",714.83,2002-03-11,"31","B","449","Male"
"3188","3188",248.46,2013-12-24,"70","C","822","Female"
"3189","3189",588.51,2015-03-25,"36","B","552","Female"
"3190","3190",570.88,2003-12-12,"39","B","409","Male"
"3191","3191",515.45,2014-07-16,"16","A","659","Female"
"3192","3192",496.92,2004-04-20,"33","B","43","Male"
"3193","3193",312.22,2016-04-20,"38","B","690","Female"
"3194","3194",197.47,2011-06-24,"97","D","90","Female"
"3195","3195",544.69,2012-08-16,"14","A","133","Male"
"3196","3196",715.43,2007-08-22,"40","B","128","Male"
"3197","3197",412.31,2002-01-01,"17","A","246","Male"
"3198","3198",468.79,2005-11-21,"91","D","330","Male"
"3199","3199",713.14,2016-12-04,"41","B","72","Female"
"3200","3200",544.74,2004-09-18,"77","C","23","Male"
"3201","3201",599.96,2014-11-16,"31","B","410","Male"
"3202","3202",563.43,2002-02-01,"15","A","884","Female"
"3203","3203",602.68,2019-02-22,"52","C","134","Male"
"3204","3204",394.62,2016-10-17,"15","A","118","Male"
"3205","3205",553.56,2010-04-23,"73","C","140","Male"
"3206","3206",466.18,2007-12-31,"87","C","781","Female"
"3207","3207",797.69,2003-12-30,"81","C","7","Female"
"3208","3208",332.58,2005-02-05,"5","B","412","Male"
"3209","3209",497.75,2019-05-14,"36","B","696","Female"
"3210","3210",964.28,2004-08-20,"13","A","936","Female"
"3211","3211",217.36,2016-05-07,"99","D","628","Female"
"3212","3212",399.82,2019-04-06,"39","B","308","Male"
"3213","3213",242.77,2012-09-26,"11","A","57","Female"
"3214","3214",648.14,2015-02-26,"5","B","991","Female"
"3215","3215",597.99,2016-03-08,"81","C","559","Female"
"3216","3216",727.02,2014-10-26,"56","C","413","Male"
"3217","3217",502.61,2019-05-01,"15","A","732","Female"
"3218","3218",161.62,2010-02-08,"45","B","866","Female"
"3219","3219",597.75,2004-02-15,"9","C","994","Female"
"3220","3220",273.94,2005-02-14,"53","C","201","Male"
"3221","3221",404.84,2018-05-04,"48","B","50","Male"
"3222","3222",428.2,2005-09-11,"14","A","829","Female"
"3223","3223",296.6,2014-09-16,"92","D","920","Female"
"3224","3224",441.46,2009-03-23,"58","C","866","Female"
"3225","3225",489.46,2009-09-27,"35","B","671","Female"
"3226","3226",699.33,2016-04-06,"55","C","25","Male"
"3227","3227",475.19,2016-01-05,"93","D","938","Female"
"3228","3228",520.18,2002-04-09,"74","C","16","Male"
"3229","3229",175.4,2015-07-23,"20","B","219","Male"
"3230","3230",462.3,2014-06-16,"81","C","920","Female"
"3231","3231",320.76,2004-10-04,"81","C","864","Female"
"3232","3232",622.59,2008-03-03,"78","C","294","Male"
"3233","3233",780.95,2011-03-31,"83","C","394","Male"
"3234","3234",580.96,2007-02-19,"17","A","805","Female"
"3235","3235",466.03,2014-07-20,"71","C","919","Female"
"3236","3236",472.5,2007-09-11,"60","C","678","Female"
"3237","3237",521.76,2003-04-03,"8","C","951","Female"
"3238","3238",540.47,2003-02-10,"89","C","238","Male"
"3239","3239",574.75,2010-01-14,"34","B","962","Female"
"3240","3240",849.72,2011-05-15,"28","B","500","Female"
"3241","3241",314.08,2012-04-13,"94","D","742","Female"
"3242","3242",236.5,2018-03-13,"77","C","381","Male"
"3243","3243",770.45,2005-01-28,"72","C","265","Male"
"3244","3244",417.76,2003-06-28,"94","D","469","Male"
"3245","3245",623.73,2006-06-12,"37","B","885","Female"
"3246","3246",576.67,2015-03-07,"1","A","907","Female"
"3247","3247",368.12,2005-12-23,"32","B","312","Male"
"3248","3248",555.15,2005-08-27,"8","C","459","Male"
"3249","3249",288.39,2010-10-29,"75","C","510","Female"
"3250","3250",410.25,2019-01-15,"26","B","867","Female"
"3251","3251",839.6,2014-10-30,"97","D","452","Male"
